uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
849310634	0.000121016121609	0.00133521834747	0.0108288156466	0.00214165607343	4.46937361729e-05	0.6	0.0	0.916666666667	0.461077844311
24036997	0.000448697945926	0.00621508284501	0.0583092869704	0.000120791703336	0.00113969027241	0.3	0.125	0.416666666667	0.22754491018
1141088486	5.17265728547e-05	0.000928847546067	0.00582111323678	0.000814864665359	0.0	0.7	0.0	0.666666666667	0.0
3014684283	0.00407076098931	0.020741985275	0.039188225083	0.0296553218332	0.00107264966815	0.9	0.25	0.833333333333	0.359281437126
3293949957	0.000111633161882	0.000949336830171	0.0188011505901	0.0338408502202	0.000268162417037	0.9	0.0	0.833333333333	0.712574850299
727272715665690624	1.29917903914e-05	0.000191233318308	0.00106334152803	0.000786104735993	2.23468680864e-05	1.0	0.0	0.583333333333	0.706586826347
2752545437	8.46872262552e-05	0.000624923165185	0.0373987212636	0.0854246595304	0.000357549889383	0.8	0.25	0.666666666667	0.0
14368656	0.00021219924306	0.00112008086437	0.0295381735064	0.0373092977017	0.000603365438334	0.2	0.125	0.25	0.0718562874251
20405419	0.000165284444424	0.00509158709995	0.0590090929333	0.00275136657598	0.000178774944692	0.3	0.125	1.0	0.706586826347
2682726528	4.40277341042e-05	0.000833230886913	0.0055393731738	0.0148516275244	4.46937361729e-05	0.8	0.0	0.416666666667	0.796407185629
717841856785088512	8.73337020756e-05	0.00332950866697	0.00435242955362	0.0137069823357	6.70406042593e-05	1.0	0.0	0.833333333333	0.251497005988
2889092479	1.17888468367e-05	0.000119520823942	0.00309732301498	0.00263632685851	0.0	0.8	0.0	0.583333333333	0.269461077844
3182191980	3.536654051e-05	0.00304265868951	0.0527162923008	3.067725799e-05	0.000670406042593	0.9	0.25	1.0	0.419161676647
2582869146	5.79818793395e-05	0.00361977352511	0.00255474618401	0.00039880435387	2.23468680864e-05	0.8	0.125	0.583333333333	0.0419161676647
3092469172	3.77724276195e-05	0.000601019000396	0.0123747506373	0.00656876786711	0.000379896757469	0.9	0.25	0.5	0.616766467066
2826839454	4.09000808619e-06	0.00139668619978	0.000619828138562	0.00119833039023	0.000335203021297	0.8	0.0	1.0	0.670658682635
2660374267	9.62354843809e-06	0.000187818437624	0.00384347976243	0.000371961753129	0.000245815548951	0.8	0.125	0.5	0.0
261625073	0.00173849402534	0.00907333797757	0.0256547048318	0.00742197910495	0.0176093320521	0.5	0.0	0.583333333333	0.221556886228
233499930	0.000761703858875	0.0100260896884	0.158279749706	3.45119152387e-05	0.00236876801716	0.5	0.125	0.833333333333	0.299401197605
2664749580	0.000119091411921	0.00432665382672	0.00299371537892	0.00753893615104	0.000581018570247	0.8	0.25	1.0	0.74251497006
106594321	1.08264919928e-05	0.000433689846877	0.00109969508454	0.000210906148681	8.93874723458e-05	0.4	0.125	0.25	0.365269461078
722573847430504448	0.000155179718564	0.00259530931989	0.0282439868945	0.0	0.0120449618986	1.0	0.125	0.75	0.263473053892
3742834517	1.92470968762e-05	0.000850305290333	0.00412158446976	0.00279738246296	0.0	0.9	0.0	0.583333333333	0.532934131737
735391716887429120	2.47806372281e-05	0.000641997568605	0.000134508159101	0.00102960547129	0.000111734340432	1.0	0.0	1.0	0.694610778443
241331375	0.000166246799268	0.00352415686596	0.0150985408591	0.00785146071681	0.000111734340432	0.5	0.25	1.0	0.473053892216
442382315	5.43730486752e-05	0.00101421956317	0.000730706485929	0.0155610391154	0.0	0.5	0.125	0.916666666667	0.14371257485
16536054	5.07642180109e-05	0.00245529921185	0.00166317521051	0.000266508678788	0.000111734340432	0.2	0.125	0.416666666667	0.550898203593
81324827	0.000170577396065	0.000648827329973	0.00495408091393	0.00626199528721	0.000782140383025	0.3	0.125	0.416666666667	0.359281437126
583117972	0.000747027947506	0.0100192599271	0.148175278673	0.0363851453047	0.00641355114081	0.6	0.5	0.583333333333	0.850299401198
15800855	0.000651273640547	0.00484571569069	0.0537969017681	0.130754142868	0.00286039911506	0.2	0.125	0.916666666667	0.712574850299
705726066	0.00306510017753	0.039516999276	0.0246586173834	0.000164890261696	0.0118438400858	0.6	0.0	1.0	0.646706586826
68857077	1.20294355476e-05	0.000583944596976	0.00389255706372	0.000826368637105	0.0	0.3	0.125	0.666666666667	0.568862275449
197516080	0.000147721468525	0.000986900517696	0.00567024597725	0.00681418593103	0.000782140383025	0.4	0.125	0.75	0.820359281437
8685682	3.80130163304e-05	0.00020147796036	0.00318820690627	6.32718446043e-05	0.000223468680864	0.1	0.125	0.25	0.0
2976908908	2.020945172e-05	0.000590774358344	0.00150594607859	0.00110821594489	6.70406042593e-05	0.9	0.125	0.916666666667	0.814371257485
2701255986	5.29295164095e-05	0.000874209455122	0.0107751941507	0.00892324741784	0.000156428076605	0.8	0.25	0.833333333333	0.0
620018150	0.000165284444424	0.000655657091341	0.00606195554869	0.0364886810505	0.000201121812778	0.6	0.125	0.75	0.526946107784
271451861	0.000671964269689	0.00562089360598	0.0706404133399	0.000975920269806	0.00069275291068	0.5	0.125	0.333333333333	0.443113772455
194773838	3.10359437128e-05	0.000628338045869	0.0155384188929	0.0327479729043	0.000469284229815	0.4	0.125	0.75	0.784431137725
2893677862	2.88706453143e-06	0.0	0.00194764179023	1.91732862437e-06	2.23468680864e-05	0.8	0.0	1.0	0.0
2392573227	1.68412097667e-05	0.000836645767597	0.000302643357978	0.00166040658871	8.93874723458e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000321907695254	0.0072668660957	0.049240892298	0.0474021155804	0.00225703367673	0.7	0.125	0.75	0.425149700599
830253571	0.00148371058044	0.000601019000396	0.030241614825	0.0159425875117	0.00306152092784	0.6	0.125	0.583333333333	0.131736526946
377029968	0.00259691454602	0.0400155718559	0.107943706518	0.00692155633399	0.0270397103846	0.5	0.25	0.666666666667	0.976047904192
122799299	0.000742216173287	0.00393735742873	0.0170143732874	0.000649974403663	0.00607834811951	0.4	0.125	0.916666666667	0.275449101796
27317580	0.00011620434739	0.000256116051305	0.0190510812911	0.0263440952989	8.93874723458e-05	0.3	0.0	0.916666666667	0.359281437126
12754762	0.00109203215901	0.00174500402956	0.0469442563653	0.00105644807203	0.0056090638897	0.2	0.0	0.333333333333	0.59880239521
85973106	8.63713472318e-05	0.00212405578549	0.0113532156993	0.00425838687474	0.000134081208519	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.62241694938e-05	0.000245871409253	0.0184721509036	0.0216351361974	0.000156428076605	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000145315581415	0.00220601292191	0.0949173183799	0.00225286113364	0.00129611834901	0.2	0.125	1.0	0.880239520958
591690042	1.53976775009e-05	0.000372221994564	0.00203489032586	0.00444820240855	4.46937361729e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.29295164095e-05	0.00359245447964	0.0127664602088	0.0118395042555	0.000223468680864	0.9	0.0	0.833333333333	0.287425149701
270212875	0.000899320601539	0.0125052930651	0.0749601246927	0.0598014797942	0.000581018570247	0.5	0.0	0.416666666667	0.25748502994
870857718	4.40277341042e-05	0.000819571364177	0.00179404801396	0.0345253365391	2.23468680864e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	4.33059679714e-06	0.000102446420522	0.00130691035667	0.00119833039023	2.23468680864e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00324626347688	0.00105178325069	0.0164199926384	0.00919359075387	0.00375427383852	0.6	0.125	0.583333333333	0.556886227545
707400118807482369	3.12765324238e-06	0.000361977352511	0.000302643357978	0.00169683583257	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000109708452194	0.00164938737041	0.0227073402375	7.86104735993e-05	0.000469284229815	0.2	0.125	0.333333333333	0.197604790419
40768083	1.15482581257e-05	0.000399541040036	0.00200308096391	0.00182721417903	4.46937361729e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.5230677659e-05	0.000440519608245	0.0270097836509	0.0768235233214	0.00116203714049	0.5	0.375	0.5	0.125748502994
89662003	0.000309637670995	0.00669658102146	0.0129418661189	7.47758163506e-05	0.00192183065543	0.3	0.125	0.666666666667	0.874251497006
17369567	0.0001845315413	3.41488068407e-05	0.0464398507687	0.0	0.00062571230642	0.2	0.25	1.0	0.862275449102
738921600	0.000365935429358	0.00798399103935	0.00847219634556	0.00120408237611	0.000290509285124	0.6	0.125	0.75	0.952095808383
604476686	0.000337545961466	0.00198063079676	0.00785327704591	0.0	0.000335203021297	0.6	0.125	0.666666666667	0.245508982036
302563842	1.97282742981e-05	0.00676487863514	0.000163591004312	0.00027609532191	0.000111734340432	0.5	0.0	0.833333333333	0.832335329341
247944133	1.44353226571e-05	0.000324413664987	0.00160410068117	0.00062696646017	8.93874723458e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000177795057394	0.000682976136814	0.0219330094837	0.032943540424	0.000446937361729	0.9	0.375	0.583333333333	0.592814371257
252434425	2.88706453143e-05	0.00067956125613	0.00898569033132	0.0155265272002	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000192952146184	0.0140146703274	0.02503760321	0.0122574818956	0.00268162417037	0.8	0.0	0.916666666667	0.0
156333299	3.536654051e-05	0.000536136267399	0.00403615361195	0.00118682641849	2.23468680864e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000379889574593	0.000331243426355	0.0195091361032	0.015246597221	0.000469284229815	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.18001617237e-06	0.000464423773033	0.000708894352021	4.40985583606e-05	0.000178774944692	0.9	0.125	1.0	0.0
186397253	0.00014146616204	0.00498572579874	0.0152703114137	0.000454406883977	0.000581018570247	0.4	0.25	0.5	0.520958083832
2866782904	6.56807180899e-05	0.00107568741548	0.00129418661189	0.000322111208895	8.93874723458e-05	0.8	0.125	1.0	0.0958083832335
719914275771428866	5.29295164095e-06	9.22017784699e-05	0.000155411454097	0.0003067725799	0.0	1.0	0.0	0.916666666667	0.059880239521
4900376472	8.18001617237e-05	0.000484913057138	0.00158774158074	0.0035873218562	0.000446937361729	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.000543489898041	0.000631752926553	0.0485156388456	0.0704905868751	0.00093856845963	0.8	0.0	0.583333333333	0.137724550898
174141832	0.000185012718722	0.00239383135953	0.0132463271547	0.123669613601	0.00232407428099	0.4	0.125	0.75	0.916167664671
64619482	0.000517025139836	0.00709953694218	0.0354256319839	5.56025301069e-05	0.00601130751525	0.3	0.0	0.833333333333	0.425149700599
394974502	2.91112340252e-05	0.00080591184144	0.00198490418566	0.00383273992012	0.000178774944692	0.5	0.125	1.0	0.688622754491
2198704020	0.000129196137781	0.00176890819435	0.0070316866687	0.0135651000174	0.00031285615321	0.7	0.125	0.75	0.640718562874
18155773	0.00371950147132	0.00213088554686	0.022566470206	0.000120791703336	0.0138550582136	0.2	0.125	1.0	0.868263473054
756335606607720450	0.00012390318614	0.00250652242211	0.0121784414321	0.040875528943	0.000536324834075	1.0	0.25	0.5	0.850299401198
732808088810618880	4.57118550809e-06	0.000105861301206	0.00100244932087	0.000109287731589	2.23468680864e-05	1.0	0.0	0.916666666667	0.323353293413
22286451	4.37871453933e-05	0.00326121105329	0.00298917118435	0.00248102323994	0.000223468680864	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00108000272346	0.00215478971165	0.2573313763	0.00495629449401	0.0029721334555	0.3	0.125	1.0	0.239520958084
3195714762	2.86300566033e-05	0.00010927618189	0.00062891652769	0.00791281523279	0.0	0.9	0.0	0.583333333333	0.221556886228
4112063532	1.56382662119e-05	0.000522476744663	0.000684355701374	0.000665313032658	6.70406042593e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.34106938314e-05	0.00266702181426	0.00280376804613	0.00665313032658	0.000156428076605	0.4	0.0	0.25	0.694610778443
737109737054056448	1.9968863009e-05	0.000611263642448	0.000975184153485	0.00208988820057	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.9968863009e-05	0.000850305290333	0.00434152348667	0.0203677819767	0.000245815548951	0.4	0.125	0.5	0.383233532934
742777527467380742	9.09425327399e-05	0.00108593205753	0.000233571600602	0.000266508678788	4.46937361729e-05	1.0	0.0	0.666666666667	0.40119760479
2976487163	9.67166618028e-05	0.00653608162931	0.000879756067636	0.00046015886985	0.000268162417037	0.9	0.25	0.666666666667	0.832335329341
3123204560	8.90178230523e-06	0.000235626767201	0.00144778038817	0.0116918699514	0.0	0.9	0.125	1.0	0.173652694611
307445751	0.000684234293948	0.0022504063708	0.084905548916	0.116920616843	0.00183244318309	0.5	0.125	0.75	0.568862275449
250492272	0.00298354060452	0.00334999795107	0.0594516974839	0.0441445742476	0.0130282240944	0.5	0.125	0.5	0.736526946108
237443755	0.000310359437128	0.0030221694054	0.0623972444004	0.0830414200503	0.000893874723458	0.5	0.25	0.833333333333	0.712574850299
33655372	0.000102731379577	0.00216844923438	0.0406469115382	0.0028242250637	0.000335203021297	0.3	0.0	0.916666666667	0.197604790419
385759660	0.000133286145867	0.00189184389897	0.0221929374128	0.015762358621	0.000156428076605	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.45825003952e-06	0.000133180346679	0.000417157060997	1.15039717462e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.12453954328e-05	0.00323389200781	0.00333089461558	0.00713054515405	2.23468680864e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.000130639670047	0.00233236350722	0.0221120507496	0.0227011709126	0.000223468680864	0.6	0.0	0.5	0.131736526946
15801372	0.000140984984618	0.00198404567744	0.0349148645148	0.0921602349878	0.000826834119198	0.2	0.125	0.75	0.48502994012
744682635188928512	6.20718874257e-05	0.00103812372796	0.012148449748	0.0306753406614	0.000402243625556	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.000129436726492	0.00231870398448	0.0158465152844	2.68426007412e-05	0.000245815548951	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000324554171074	0.00306656285429	0.107297522051	9.58664312187e-06	0.000826834119198	0.5	0.0	0.916666666667	0.251497005988
940237466	0.000188140371965	0.00861915884659	0.0305142664988	0.0695434265347	0.000558671702161	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000516062784992	0.00346610389433	0.0467942979447	0.00319043483096	0.0021452993363	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.08264919928e-05	0.000198063079676	0.000245386506469	0.000324028537519	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.27512016805e-05	0.000303924380882	0.000690717573764	9.58664312187e-06	6.70406042593e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.0073588869e-05	0.000583944596976	0.00440514221057	0.00625624330133	0.000849180987285	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000127030839383	0.00163572784767	0.0134553601047	0.00170450514707	2.23468680864e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.000274511719196	0.00622191260637	0.28363135676	3.83465724875e-06	0.00174305571074	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000102731379577	0.000208307721728	0.0066572450366	0.0295997193031	0.000111734340432	0.9	0.0	0.333333333333	0.880239520958
710823996032290816	4.18624357057e-05	0.000887868977858	0.00115786077497	0.00681418593103	6.70406042593e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.33795568404e-05	0.000904943381278	0.0512239788059	0.0265511667903	0.000603365438334	0.7	0.25	0.916666666667	0.610778443114
262939560	0.000310118848417	0.00173134450682	0.0121393613589	0.00118874374711	0.0013184652171	0.5	0.125	0.583333333333	0.844311377246
360323271	6.18312987147e-05	0.00147522845552	0.00515129895802	0.031779721949	0.000335203021297	0.5	0.0	0.5	0.383233532934
2204642713	0.000191749202629	0.00616044475406	0.0363662802587	0.00336299440715	0.000379896757469	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.000149405589501	0.00411834610499	0.0075978933114	0.00046015886985	6.70406042593e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.87347824633e-05	0.00157425999536	0.00322456046278	0.00468403382935	0.00062571230642	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.89753711742e-05	0.000761518392547	0.000997905126306	0.0219150661766	6.70406042593e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000111633161882	0.00672048518625	0.0031200439878	0.00989149837315	0.000335203021297	0.5	0.125	0.833333333333	0.239520958084
484595690	0.00106628916694	0.0137653840375	0.0955844061419	0.0302669496644	0.00480457663858	0.6	0.0	0.75	0.826347305389
768806279309512705	1.68412097667e-06	0.000170744034203	0.00086521464503	1.72559576194e-05	2.23468680864e-05	1.0	0.125	0.666666666667	0.586826347305
162500440	7.86725084814e-05	0.00212747066617	0.00113150444649	0.00404172874018	2.23468680864e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000106821387663	0.00434714311082	0.00746611166904	0.0212018199283	0.000603365438334	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00167305389596	0.000242456528569	0.0580184585183	0.0309552706405	0.00111734340432	0.7	0.0	0.5	0.221556886228
1199251308	0.00222159615693	0.00163914272835	0.0873130631961	0.192369415541	0.00125142461284	0.7	0.0	0.5	0.191616766467
48525928	0.000104174911842	0.0042651859744	0.00659998818509	0.00799717769226	0.000134081208519	0.3	0.25	0.75	0.832335329341
215698464	0.000582465269215	0.00942507068803	0.0373087462113	0.116621513578	0.00393304878321	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.000405873155376	0.00460325916212	0.00892298044633	0.009203177397	0.000402243625556	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00118995176437	0.0038144217241	0.101832673668	0.0451511717754	0.00431294554068	0.2	0.25	0.416666666667	0.946107784431
4853512997	1.80441533214e-05	0.000273190454726	0.0131281780961	0.0301020594027	0.000178774944692	1.0	0.125	0.5	0.0
4505360352	1.70817984776e-05	0.000542966028767	0.00262745329704	0.00958664312187	0.000245815548951	0.9	0.0	0.666666666667	0.634730538922
706466308976734208	1.05859032819e-05	0.000112691062574	0.00173133812897	0.000408390996992	4.46937361729e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.32012421114e-05	0.000826401125545	0.0058720082159	0.0144681617995	0.000201121812778	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.42060488333e-06	0.000307339261566	0.00485865282808	0.00997202617537	0.000178774944692	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000276677017595	0.00140693084184	0.0290546712048	0.02152009648	0.000513977965988	0.7	0.0	0.75	0.167664670659
305141481	0.000156382662119	0.00252359682553	0.00255201966727	0.000699824947897	0.000335203021297	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290390574119	0.00620825308364	0.0350339224124	1.91732862437e-06	0.00138550582136	0.8	0.125	0.916666666667	0.197604790419
566871266	4.49900889481e-05	0.0016937808193	0.0571614234235	0.0994384144459	0.00069275291068	0.6	0.125	0.833333333333	0.958083832335
396787338	0.00109732511065	0.0171051373465	0.198443158942	0.194144861847	0.00594426691099	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	1.94876855871e-05	0.00351049734322	0.00098972557609	0.00191349396713	0.000491631097902	1.0	0.125	0.583333333333	0.0
1633951202	0.000223025735053	0.00297436107582	0.0308787109029	3.83465724875e-06	0.00111734340432	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000109708452194	0.000676146375446	0.00630825089407	0.00491794792152	8.93874723458e-05	0.9	0.25	0.75	0.479041916168
324191116	4.18624357057e-05	0.00088103921649	0.00469324414594	0.00603191585228	0.000178774944692	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000307231783886	0.00151962190441	0.0449602610185	0.114173084924	0.000648059174507	0.8	0.0	0.583333333333	0.431137724551
3237611533	0.000109227274772	0.000764933273231	0.0214267862093	0.0760048239988	0.000379896757469	0.9	0.125	1.0	0.0
93033299	0.000252377557789	0.000191233318308	0.00645366512013	0.0	0.00167601510648	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.07953550019e-05	0.00113374038711	0.0123283998528	0.0391460985238	4.46937361729e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.69572505137e-05	0.00191574806376	0.00659271747379	0.00915332685276	0.000379896757469	0.8	0.125	0.333333333333	0.0
33443030	0.00188501255031	0.00239383135953	0.02196118349	0.0225899658524	0.00277101164272	0.3	0.25	1.0	0.305389221557
609212773	0.000137857331376	0.00503353412832	0.00377349916614	0.0016757452177	0.000178774944692	0.6	0.0	0.833333333333	0.916167664671
139881843	6.25530648476e-05	0.000560040432187	0.00343541109056	0.00143991379691	4.46937361729e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	7.0251903598e-05	0.00106544277343	0.0136316748538	0.00108137334415	0.000424590493642	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.000674370156799	0.0110642134164	0.0756308478104	0.038940944361	0.000558671702161	0.7	0.125	0.75	0.353293413174
3105274249	1.44353226571e-06	4.09785682088e-05	0.000837949477645	1.5338628995e-05	2.23468680864e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00118032821593	0.00324413664987	0.0067135930492	0.00143224448241	0.00254754296185	0.1	0.0	0.25	0.341317365269
766192139294367744	1.41947339462e-05	0.000577114835608	0.000161773326487	0.000287599293656	2.23468680864e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.67477987937e-05	0.000648827329973	0.017717814606	0.0241736792961	0.000111734340432	0.7	0.0	0.416666666667	0.119760479042
4334014937	1.17888468367e-05	0.000641997568605	0.000458963650988	0.00188089938051	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000255745799742	0.00577114835608	0.00191674126719	0.00038154839625	0.000558671702161	0.6	0.125	0.666666666667	0.616766467066
